Year,Total Waste (Tons),Economic Loss (Million $),Avg Waste per Capita (Kg),Population (Million),Household Waste (%),cluster,Country,Food Category
2018.0,23329.02,19639.5,138.91,1303.16,65.34,1,France,Grains & Cereals
2019.0,27999.240000000005,24345.31,35.5,321.39,41.14,1,Spain,Frozen Food
2019.0,10668.39,10113.76,78.36,709.2199999999999,42.08,0,India,Fruits & Vegetables
2018.0,6216.13,7024.47,129.81,800.6300000000001,34.28,0,China,Frozen Food
2022.0,25947.659999999996,23899.18,48.07,469.91,62.42,2,Australia,Meat & Seafood
2019.0,8209.84,7556.200000000001,21.33,420.8500000000001,41.05,0,South Africa,Frozen Food
2022.0,43281.08,38481.97,187.09,1109.48,30.44,2,Argentina,Fruits & Vegetables
2021.0,15742.16,17297.58,100.01,136.09,66.2,0,Mexico,Grains & Cereals
2019.9999999999998,19747.12,19112.57,167.79,1170.0,40.15,0,Russia,Prepared Food
2024.0,10668.1,9622.69,102.58,737.64,58.15,0,Turkey,Grains & Cereals
2019.0,24674.19,28985.24,172.4,393.27,52.71,1,China,Grains & Cereals
2022.9999999999998,8416.1,6929.97,126.11999999999999,830.43,66.51,0,Argentina,Grains & Cereals
2022.9999999999998,5158.83,5533.23,187.33,954.11,51.57000000000001,0,Italy,Bakery Items
2024.0,2512.68,2273.25,183.28,820.5399999999998,67.48,0,USA,Dairy Products
2019.9999999999998,41105.94,47590.19,54.74999999999999,720.5,37.33,1,Germany,Fruits & Vegetables
2021.0,32589.229999999996,36377.68,173.23,135.79,33.81,2,Argentina,Bakery Items
2021.0,19203.37,19148.46,174.87,1258.25,34.3,0,Brazil,Bakery Items
2018.0,48569.06,50526.39,111.18,775.0899999999999,30.09,1,South Africa,Fruits & Vegetables
2018.0,23990.63,25812.35,158.8,628.05,57.98,1,Japan,Beverages
2019.9999999999998,31991.72,31110.65,89.08,304.88,59.67999999999999,1,Spain,Grains & Cereals
2019.0,3007.77,2560.49,109.08999999999999,1312.13,39.5,0,Italy,Prepared Food
2022.9999999999998,26866.420000000002,29648.629999999997,171.62,1242.59,65.29,2,Spain,Bakery Items
2021.0,41913.3,38652.18,30.71,82.09,66.0,2,Turkey,Fruits & Vegetables
2018.0,35789.49,40299.58,119.33,257.85,44.35000000000001,1,South Korea,Grains & Cereals
2021.0,40825.3,44057.3,158.6,391.2,37.02,2,Italy,Grains & Cereals
2019.9999999999998,33829.34,37634.44,58.46,964.99,54.42,1,Mexico,Frozen Food
2018.0,33169.17,31095.77,88.57,797.67,30.79,1,Russia,Grains & Cereals
2019.0,40010.99,42792.66,87.37000000000002,831.94,37.69,1,India,Frozen Food
2019.0,11188.67,9813.62,100.52,623.46,55.85999999999999,0,UK,Bakery Items
2022.0,49188.61,44353.01,164.75,659.02,63.83,2,Mexico,Meat & Seafood
2022.0,8075.18,9515.0,192.64,552.09,62.82,0,Canada,Dairy Products
2022.9999999999998,10961.77,12576.03,176.8,977.68,32.32,0,Canada,Frozen Food
2022.0,37256.43,39190.01,38.82,1199.92,59.65999999999999,2,Brazil,Bakery Items
2018.0,49446.48,52898.91,46.3,1013.7100000000002,35.07,1,Brazil,Fruits & Vegetables
2022.0,740.99,831.86,53.10000000000001,1360.46,33.61,0,Germany,Dairy Products
2018.0,2436.5,2216.85,61.08,908.5,60.279999999999994,0,Brazil,Grains & Cereals
2018.0,11181.65,13164.79,122.53999999999999,40.62,33.98,0,Argentina,Prepared Food
2022.0,49529.60999999999,52776.18,118.72,903.19,41.129999999999995,2,UK,Dairy Products
2019.0,31383.339999999997,36151.6,66.73,1204.84,33.69,1,South Korea,Frozen Food
2018.0,26441.53,27000.75,103.49000000000001,425.03000000000003,38.32,1,Spain,Beverages
2018.0,9960.73,11541.31,70.91,981.9199999999998,60.93,0,China,Dairy Products
2022.0,25268.13,22719.63,60.51,352.61999999999995,32.32,2,Canada,Dairy Products
2019.0,3732.53,4168.82,113.60000000000001,1019.37,56.76,0,Russia,Dairy Products
2018.0,13444.76,14984.009999999998,163.9,511.76,51.03999999999999,1,France,Bakery Items
2022.0,42384.09,36474.21,67.16,943.85,54.9,2,Mexico,Fruits & Vegetables
2019.0,23745.49,20351.51,20.09,60.25,68.29,1,Indonesia,Beverages
2024.0,7620.639999999999,8232.41,175.09,1322.56,61.92000000000001,0,Russia,Meat & Seafood
2018.0,46203.29,51020.59,64.26,1231.34,59.36,1,USA,Frozen Food
2022.0,49520.12,43991.89,53.18,1390.4600000000003,30.72,2,Argentina,Fruits & Vegetables
2019.9999999999998,5505.18,6279.76,37.04,742.35,62.900000000000006,0,India,Prepared Food
2019.9999999999998,28052.229999999996,32720.640000000003,142.25,416.66,42.46,1,China,Fruits & Vegetables
2022.9999999999998,36013.66,34055.43,28.84,1218.87,45.61,2,Japan,Beverages
2019.9999999999998,32563.44,33379.0,36.13,1181.29,33.99,1,India,Dairy Products
2019.0,8970.53,10242.07,51.07,118.38000000000001,38.04,0,Mexico,Beverages
2018.0,8375.59,9834.62,174.41,103.26,54.9,0,South Korea,Prepared Food
2022.9999999999998,42828.76,44223.92,108.40999999999998,1372.05,39.46,2,Canada,Grains & Cereals
2018.0,11621.64,13270.71,172.63,1099.3,40.96,0,Mexico,Prepared Food
2024.0,47299.18,47088.76,69.3,1087.99,50.74999999999999,2,Canada,Dairy Products
2018.0,32067.33,35582.94,67.69000000000001,1068.74,57.589999999999996,1,Turkey,Bakery Items
2019.9999999999998,20253.99,19827.79,141.59,1243.45,56.42,0,Turkey,Beverages
2021.0,16436.49,13228.23,189.09999999999997,833.9199999999998,65.99,0,Russia,Bakery Items
2019.9999999999998,7871.05,6643.78,69.87,451.84,43.88,0,Canada,Fruits & Vegetables
2021.0,17352.04,19072.79,125.83000000000001,622.35,62.97,0,Canada,Dairy Products
2021.0,48936.24,52003.78,110.24,210.58,33.11,2,Germany,Grains & Cereals
2018.0,45513.32,41588.01,33.52,1267.31,64.9,1,UK,Meat & Seafood
2024.0,13588.97,12125.32,192.19,430.73,38.93,0,Italy,Bakery Items
2024.0,42905.2,43781.19,147.07,866.71,33.3,2,India,Bakery Items
2019.0,13942.38,11285.35,182.91000000000003,792.65,52.79,0,Italy,Frozen Food
2021.0,6632.86,6267.87,37.73,246.88,34.72,0,Italy,Dairy Products
2022.0,39084.33,38765.74,137.49,443.4,52.83,2,Mexico,Bakery Items
2021.0,24682.87,29268.22,95.83,652.14,65.5,1,Japan,Grains & Cereals
2022.0,37496.51,42211.61,156.9,70.03,46.42,2,Canada,Dairy Products
2019.0,15309.049999999997,17658.66,55.57,766.9599999999999,58.06,0,India,Bakery Items
2019.9999999999998,9225.11,9884.54,119.88999999999999,932.8000000000001,54.24,0,Indonesia,Bakery Items
2022.0,17933.14,16338.87,55.03999999999999,533.84,35.51,0,Germany,Bakery Items
2022.0,47744.44,53650.75,31.560000000000002,760.44,51.24,2,France,Prepared Food
2022.9999999999998,24942.52,22397.14,156.77,791.4700000000001,31.11,2,France,Bakery Items
2019.0,21830.31,25941.84,135.31,888.6199999999999,49.82,1,Mexico,Meat & Seafood
2024.0,38667.49,32165.91,104.41,759.9399999999999,41.99,2,UK,Grains & Cereals
2022.0,1452.8899999999999,1463.53,151.26,967.76,58.87,0,Saudi Arabia,Prepared Food
2022.0,11765.21,13641.61,174.43,1237.19,53.33,0,Brazil,Dairy Products
2022.9999999999998,20556.93,17089.99,48.42000000000001,1128.96,35.93,0,UK,Meat & Seafood
2018.0,6607.86,6138.7,71.26,534.93,39.16,0,South Africa,Fruits & Vegetables
2022.0,17362.26,16343.719999999998,139.27,710.02,69.66,0,Russia,Meat & Seafood
2022.9999999999998,32521.119999999995,32543.38,136.11,754.46,58.45,2,Canada,Prepared Food
2019.9999999999998,48689.95,41106.23,93.45999999999998,746.1800000000001,58.69,1,China,Frozen Food
2019.9999999999998,29313.73,30309.69,143.83,1291.82,62.22,1,USA,Bakery Items
2019.0,22523.27,25385.21,197.41999999999996,939.3399999999999,68.04,1,France,Meat & Seafood
2022.9999999999998,41431.57,41218.18,87.76,644.84,46.69,2,Mexico,Bakery Items
2019.9999999999998,13613.53,13351.41,66.86,320.08,37.03,0,Turkey,Bakery Items
2019.0,44602.78,51869.78,24.9,1182.44,67.01,1,Turkey,Bakery Items
2022.9999999999998,33865.11,38931.11,113.98,353.68,49.72999999999999,2,Russia,Fruits & Vegetables
2022.0,34057.08,39020.78,184.44,361.56999999999994,48.02,2,Turkey,Meat & Seafood
2022.0,4585.3,5242.22,190.76,683.92,60.47,0,UK,Dairy Products
2022.9999999999998,3191.57,3288.83,59.33,841.8,34.68,0,Indonesia,Dairy Products
2019.0,37475.82,30740.02,87.45000000000002,992.1,53.04,1,Canada,Bakery Items
2018.0,15547.349999999999,12545.33,150.15,1166.98,68.46,1,Brazil,Fruits & Vegetables
2019.9999999999998,33358.71,35916.66,165.02,1075.65,55.68000000000001,1,Indonesia,Prepared Food
2018.0,1508.8499999999997,1646.31,71.49,1345.58,37.09,0,France,Bakery Items
2021.0,38783.98,31056.35,22.59,577.65,32.95,2,UK,Dairy Products
2019.9999999999998,14578.42,12421.07,27.849999999999998,989.2100000000002,50.57000000000001,0,China,Grains & Cereals
2018.0,38111.67,34589.19,193.35,1339.54,41.17,1,Saudi Arabia,Beverages
2022.0,24701.03,25708.18,54.57999999999999,1017.71,57.49,2,Saudi Arabia,Beverages
2022.9999999999998,7153.42,7576.53,161.84,773.9199999999998,68.05,0,Japan,Meat & Seafood
2018.0,24143.37,22274.87,101.35,183.01,56.080000000000005,1,Russia,Meat & Seafood
2022.9999999999998,19324.44,22476.63,132.93,131.5,32.01,0,Spain,Dairy Products
2022.9999999999998,515.3,467.63,78.96000000000001,70.77,56.56,0,Mexico,Meat & Seafood
2024.0,42244.94,47489.87,110.12000000000002,909.79,47.89,2,South Africa,Dairy Products
2019.9999999999998,44945.69,52772.31,73.47000000000001,965.26,57.2,1,China,Grains & Cereals
2018.0,31149.31,36064.1,186.72,796.75,54.05,1,Saudi Arabia,Grains & Cereals
2022.0,19812.18,21933.49,39.2,1005.65,44.74,0,Canada,Grains & Cereals
2019.0,44530.83,45440.33,159.81,1322.8,32.91,1,Saudi Arabia,Prepared Food
2019.9999999999998,43497.58,35854.37,34.54,856.38,69.45,1,South Africa,Prepared Food
2022.9999999999998,37466.65,37017.5,42.3,575.13,53.65,2,USA,Bakery Items
2019.9999999999998,42719.21,36764.09,103.18,862.97,42.85,1,Australia,Dairy Products
2024.0,25477.839999999997,26272.99,143.08,432.71,55.54,2,Turkey,Fruits & Vegetables
2019.0,33716.46,28974.75,181.97000000000003,309.42,66.12,1,Saudi Arabia,Prepared Food
2022.0,33231.3,33766.93,113.61,1232.97,50.24,2,South Africa,Beverages
2022.0,12742.040000000003,12835.43,66.34,683.77,42.23,0,Mexico,Beverages
2018.0,49778.91,43169.98,36.84,458.89,64.3,1,Australia,Beverages
2019.9999999999998,20105.44,20917.28,106.83,706.58,63.67999999999999,0,UK,Fruits & Vegetables
2024.0,38466.65,45817.07,134.68,901.1,40.37,2,USA,Beverages
2022.0,29561.890000000003,27591.25,169.82,949.89,39.65,2,Russia,Beverages
2022.0,2157.21,2050.67,27.7,1299.73,45.37,0,UK,Grains & Cereals
2019.9999999999998,26368.680000000004,23936.55,155.26,28.75,40.87,1,Saudi Arabia,Fruits & Vegetables
2018.0,33562.71,39533.6,139.08,827.5799999999999,62.05,1,Russia,Fruits & Vegetables
2019.9999999999998,9609.17,8928.64,186.82999999999998,62.41,42.17,0,Mexico,Frozen Food
2019.9999999999998,21546.05,17858.81,111.91,742.85,65.52,0,Indonesia,Frozen Food
2021.0,49285.44,58668.96,128.67,56.650000000000006,42.63,2,Argentina,Fruits & Vegetables
2019.9999999999998,25902.43,29646.510000000002,189.28,489.32,43.8,1,Canada,Fruits & Vegetables
2018.0,10602.68,12099.68,36.26,313.94,67.52,0,Saudi Arabia,Dairy Products
2018.0,5502.68,6029.14,191.85,853.33,67.56,0,China,Bakery Items
2018.0,9028.01,7669.53,28.269999999999996,997.9,62.97,0,Argentina,Bakery Items
2022.9999999999998,11862.67,10071.38,136.18,1384.63,40.99,0,Spain,Meat & Seafood
2022.9999999999998,11877.33,9911.33,164.78,269.03,61.790000000000006,0,Indonesia,Fruits & Vegetables
2022.9999999999998,22177.05,19044.94,106.83,1124.13,62.86,0,Indonesia,Bakery Items
2022.9999999999998,17060.48,15970.34,182.68,97.29,69.69,0,France,Grains & Cereals
2018.0,22079.89,24757.97,61.95,1372.67,47.949999999999996,1,Spain,Dairy Products
2018.0,29030.31,28892.66,153.79,762.6899999999999,46.28,1,Italy,Dairy Products
2019.0,10124.27,10160.74,154.42,242.86999999999998,34.29,0,South Korea,Dairy Products
2019.9999999999998,41869.35,41561.96,117.62,1390.71,43.85,1,South Africa,Frozen Food
2019.9999999999998,30612.78,29423.02,69.19,841.71,52.57000000000001,1,Canada,Bakery Items
2018.0,16676.99,15802.19,140.28,1308.9,51.48,1,Mexico,Beverages
2024.0,4646.46,5532.06,31.12,350.61000000000007,54.91,0,France,Grains & Cereals
2024.0,7710.62,8555.34,82.11,38.08,31.739999999999995,0,South Korea,Bakery Items
2022.0,39571.91,37077.05,89.73,612.95,52.89,2,USA,Meat & Seafood
2024.0,43629.68,40012.99,20.87,787.2000000000002,43.97,2,Russia,Fruits & Vegetables
2019.0,34179.49,37491.34,182.41,147.33,38.61,1,South Africa,Grains & Cereals
2021.0,32642.85,31509.699999999997,47.559999999999995,551.83,52.91,2,France,Frozen Food
2021.0,13763.499999999998,13330.87,84.12,598.94,60.67999999999999,0,South Korea,Prepared Food
2022.9999999999998,37589.73,35781.77,79.67,1203.93,34.59,2,Indonesia,Frozen Food
2019.9999999999998,47544.6,38386.61,153.13,629.59,59.989999999999995,1,France,Frozen Food
2022.9999999999998,4220.33,4951.63,37.86,290.17,54.36,0,USA,Meat & Seafood
2018.0,20192.24,22576.99,147.53,21.62,30.38,1,South Korea,Dairy Products
2019.0,48064.86,43609.06,74.99000000000001,426.46999999999997,50.64,1,UK,Dairy Products
2024.0,28113.020000000004,22698.02,108.53,191.39,32.73,2,UK,Beverages
2024.0,32749.78,35677.31,130.84,574.11,57.169999999999995,2,Russia,Fruits & Vegetables
2018.0,18838.27,16086.77,53.21999999999999,1219.41,44.94,1,UK,Frozen Food
2024.0,46372.26,48183.74,181.93999999999997,453.34,45.239999999999995,2,Russia,Grains & Cereals
2018.0,40724.83,34325.21,167.3,831.65,66.77,1,China,Meat & Seafood
2021.0,28669.98,30460.6,107.63,721.12,40.529999999999994,2,Russia,Frozen Food
2022.0,27081.29,24870.73,52.05,1101.68,58.15,2,Italy,Prepared Food
2019.0,13508.24,15870.960000000001,175.87,481.19000000000005,37.14,0,Canada,Bakery Items
2019.9999999999998,3043.2,2749.9,143.94,493.00999999999993,58.75,0,Russia,Prepared Food
2022.9999999999998,8389.64,7379.729999999999,155.47,1172.12,56.23,0,South Africa,Beverages
2022.9999999999998,40294.06,35993.26,157.24,620.35,67.19,2,Argentina,Fruits & Vegetables
2019.0,22942.54,19760.77,39.8,1156.17,34.56,1,Canada,Meat & Seafood
2022.9999999999998,40851.8,40926.25,47.25,1080.35,33.56,2,Italy,Frozen Food
2019.0,34166.4,40937.71,105.59,419.51,44.3,1,Turkey,Prepared Food
2019.0,31130.68,34061.13,94.35,208.44999999999996,63.21000000000001,1,Russia,Prepared Food
2022.9999999999998,14249.66,14160.14,77.06000000000002,639.32,47.96,0,Brazil,Grains & Cereals
2018.0,5962.53,5420.45,79.01000000000002,182.36,53.08,0,Indonesia,Dairy Products
2021.0,44001.94,46100.59,127.6,828.3100000000001,36.72,2,Argentina,Fruits & Vegetables
2019.9999999999998,28279.75,25265.27,67.41000000000001,910.03,51.74999999999999,1,Saudi Arabia,Dairy Products
2021.0,5147.13,4816.4,137.27,603.46,47.61999999999999,0,Australia,Dairy Products
2019.0,6994.899999999999,6098.7,52.34,51.37,56.99000000000001,0,Russia,Fruits & Vegetables
2022.0,7696.78,8450.6,77.25,1340.4,41.97,0,Turkey,Prepared Food
2022.9999999999998,32010.169999999995,35709.12,64.25,1231.62,53.260000000000005,2,Brazil,Dairy Products
2022.9999999999998,4159.18,4790.84,46.69,1251.98,31.27,0,South Korea,Frozen Food
2021.0,1264.68,1294.02,94.71,223.83,65.76,0,China,Meat & Seafood
2022.9999999999998,13538.84,13488.94,118.35,1357.24,59.54,0,UK,Prepared Food
2024.0,7143.710000000001,7952.529999999999,27.61,88.75,54.41,0,Australia,Dairy Products
2022.9999999999998,24038.76,22319.98,63.27,1189.87,49.05,2,South Africa,Frozen Food
2018.0,6040.4,6825.51,185.41,860.1,34.1,0,India,Grains & Cereals
2018.0,41959.48,33789.28,100.25000000000001,122.85,42.52,1,France,Dairy Products
2024.0,3044.54,3598.9,177.55,1285.61,40.26,0,UK,Frozen Food
2021.0,2124.68,1743.5399999999997,199.84,326.11,31.79,0,Japan,Beverages
2022.9999999999998,4162.13,3946.2999999999997,97.69,739.6399999999999,50.14,0,South Africa,Bakery Items
2021.0,1116.5,1142.63,46.69,1295.29,37.5,0,China,Bakery Items
2018.0,15659.36,15841.029999999999,120.00000000000001,570.92,67.11,1,Canada,Meat & Seafood
2022.9999999999998,41189.15,40978.8,104.1,323.72,46.78,2,South Korea,Dairy Products
2019.9999999999998,13192.66,12870.35,138.68,1347.93,33.52,0,Argentina,Beverages
2019.0,26698.82,23943.29,164.01,1267.25,44.77000000000001,1,China,Prepared Food
2022.9999999999998,11292.96,12418.68,191.13,690.74,61.75,0,India,Frozen Food
2024.0,6791.87,5504.78,191.39,72.75,62.61000000000001,0,Saudi Arabia,Meat & Seafood
2022.0,7115.91,7979.12,40.1,175.89,61.09,0,UK,Grains & Cereals
2019.9999999999998,16740.03,13885.5,102.4,232.44,34.55,0,Turkey,Frozen Food
2021.0,36475.35,36156.44,169.79,185.45,68.82,2,South Korea,Bakery Items
2022.9999999999998,7329.990000000001,7119.51,27.24,774.64,49.72,0,Argentina,Beverages
2019.0,30026.370000000003,30917.259999999995,176.89,550.44,43.47,1,South Africa,Grains & Cereals
2022.9999999999998,43508.87,38666.55,70.84,1354.06,60.11,2,Spain,Beverages
2018.0,39209.05,45135.64,83.84,531.02,42.72,1,Italy,Meat & Seafood
2024.0,14042.05,13913.87,159.81,671.9,58.43,0,Spain,Frozen Food
2022.9999999999998,45075.81,49946.6,98.28999999999999,918.86,50.72,2,Australia,Frozen Food
2019.9999999999998,2396.53,2509.06,193.85,1394.56,40.43,0,Russia,Frozen Food
2022.9999999999998,37062.88,34362.98,36.36,1205.59,37.88,2,Australia,Dairy Products
2019.0,16866.23,14349.29,34.73,1331.25,50.21,0,India,Beverages
2018.0,22795.27,27006.77,49.55,1224.24,59.55,1,Japan,Bakery Items
2021.0,43186.82,38566.31,37.63,1012.7,43.839999999999996,2,Canada,Prepared Food
2022.9999999999998,23699.63,24189.61,70.28,1303.1,49.769999999999996,2,Japan,Fruits & Vegetables
2018.0,5143.07,4171.23,119.45,108.34,32.72,0,Russia,Prepared Food
2021.0,23679.43,24717.39,105.91,24.62,57.96,0,Turkey,Grains & Cereals
2021.0,27720.79,23629.95,35.7,483.41,49.31,1,Saudi Arabia,Frozen Food
2022.0,22093.45,22206.46,43.27,636.0,57.83,0,Russia,Meat & Seafood
2018.0,3556.9800000000005,3687.9799999999996,153.96,888.42,63.18,0,South Korea,Dairy Products
2024.0,13936.710000000001,13293.1,31.23,548.69,57.03,0,Canada,Beverages
2022.0,2909.42,3013.57,165.59,497.79,61.8,0,USA,Bakery Items
2019.0,42999.33,46248.08,176.09,238.49999999999997,49.62,1,China,Bakery Items
2018.0,30566.99,29522.29,132.9,773.9199999999998,43.74,1,Mexico,Prepared Food
2024.0,9448.44,9574.78,136.95,395.09000000000003,36.7,0,Germany,Fruits & Vegetables
2021.0,6306.539999999999,6017.22,160.2,1257.48,31.07,0,Australia,Fruits & Vegetables
2018.0,17195.43,16888.39,76.79,302.27,38.31,1,USA,Frozen Food
2019.9999999999998,13560.179999999998,12193.31,198.07999999999998,1021.17,69.1,0,Saudi Arabia,Prepared Food
2018.0,27437.11,32891.88,196.25,711.52,64.94,1,Australia,Bakery Items
2022.0,34191.95,27453.58,88.82,1025.12,61.86,2,Japan,Grains & Cereals
2022.9999999999998,27838.3,22942.91,107.53000000000002,768.7400000000001,49.260000000000005,2,Turkey,Beverages
2024.0,32261.019999999997,30056.229999999996,37.22,1061.95,42.26,2,Spain,Meat & Seafood
2018.0,46469.96,43064.09,62.5,1228.7,33.73,1,Italy,Bakery Items
2021.0,28457.930000000004,28368.1,151.29,138.07,55.36,2,India,Meat & Seafood
2018.0,32782.58,28850.82,50.32,237.61,36.67,1,Spain,Meat & Seafood
2022.9999999999998,29270.96,28088.74,53.89,194.08000000000004,44.06000000000001,2,Turkey,Prepared Food
2018.0,46279.34,49889.95,59.22999999999999,26.960000000000004,45.35000000000001,1,South Africa,Bakery Items
2022.9999999999998,30627.199999999997,32844.64,191.73,453.18,50.42,2,Brazil,Meat & Seafood
2019.9999999999998,19025.02,15990.02,93.52,350.41,63.87,0,Indonesia,Beverages
2024.0,24562.19,22556.23,163.15,799.37,33.17,2,Argentina,Dairy Products
2024.0,13311.78,15226.259999999998,49.49000000000001,93.63,39.37,0,UK,Fruits & Vegetables
2024.0,11274.34,9453.84,162.85,898.82,49.86000000000001,0,South Korea,Prepared Food
2019.9999999999998,20221.65,18088.05,196.71999999999997,469.53,39.07,0,Germany,Beverages
2022.0,36554.67,38456.4,132.92,327.44,65.88,2,South Korea,Grains & Cereals
2019.9999999999998,36147.05,34984.68,105.09,1336.0,39.14,1,Turkey,Frozen Food
2018.0,9120.46,9814.79,145.25,1389.14,55.12,0,Germany,Fruits & Vegetables
2022.9999999999998,31856.68,28869.02,185.37,820.56,38.64,2,Brazil,Grains & Cereals
2019.9999999999998,12106.78,13854.25,25.09,263.9,58.18,0,Germany,Meat & Seafood
2019.0,48412.38,45154.71,82.96,410.80000000000007,66.45,1,South Korea,Prepared Food
2019.0,25633.36,28551.45,184.23999999999998,1198.29,33.35,1,Canada,Meat & Seafood
2019.9999999999998,23142.09,21236.33,21.84,943.38,35.6,1,Turkey,Fruits & Vegetables
2018.0,44944.16,47468.77,135.79,1222.91,43.529999999999994,1,Indonesia,Prepared Food
2019.9999999999998,34376.02,33216.93,31.23,341.62,37.43,1,India,Prepared Food
2021.0,8164.82,7396.43,55.699999999999996,974.57,31.37,0,France,Prepared Food
2018.0,15882.09,17533.35,64.38,43.75,56.53,1,UK,Grains & Cereals
2021.0,17180.08,16230.16,167.41,555.15,53.84,0,Argentina,Prepared Food
2022.9999999999998,35046.88,28836.4,61.06,877.7500000000001,32.48,2,India,Beverages
2019.0,18282.9,19907.88,117.04,218.42,61.10000000000001,1,Japan,Dairy Products
2019.0,27908.29,31702.710000000003,122.94999999999999,839.65,65.67,1,Turkey,Frozen Food
2018.0,24333.7,23559.3,144.41,764.54,48.550000000000004,1,Spain,Meat & Seafood
2021.0,27103.78,29818.560000000005,34.95,724.83,40.83,2,China,Grains & Cereals
2019.0,23412.25,23514.13,178.36,712.72,33.65,1,Argentina,Meat & Seafood
